"1883","3","-6.3","10.6","-25.6"
"1883","4","5.2","26.7","-12.2"
"1883","5","10.4","26.7","-1.7"
"1883","6","17.9","29.4","1.7"
"1883","7","19.3","31.1","7.2"
"1883","8","17.6","30.6","4.4"
"1883","9","12.7","27.8","-1.7"
"1883","10","7.6","24.4","-3.9"
"1883","11","3.1","16.1","-11.7"
"1883","12","-3.6","10.6","-20"
"1884","1","-9.9","6.1","-31.1"
"1884","2","-4.6","10.6","-24.4"
"1884","3","-2.1","15","-28.3"
"1884","4","5.1","21.1","-6.1"
"1884","5","12","25.6","-1.1"
"1884","6","19.2","30.6","7.2"
"1884","7","18.1","31.1","7.8"
"1884","8","18.1","31.7","5.6"
"1884","9","17","31.1","0.6"
"1884","10","9.7","27.8","-5"
"1884","11","1.5","14.4","-10.6"
"1884","12","-4.7","12.2","-22.8"
"1885","1","-9","8.9","-23.9"
"1885","2","-13","4.4","-30.6"
"1885","3","-8.2","7.2","-27.2"
"1885","4","4.4","26.7","-8.9"
"1885","5","12.4","27.8","-4.4"
"1885","6","16.1","29.4","4.4"
"1885","7","20.6","30","8.9"
"1885","8","16.7","27.2","4.4"
"1885","9","14.1","27.2","2.2"
"1885","10","7.6","24.4","-7.8"
"1885","11","3.4","17.8","-5"
"1885","12","-2.8","10","-22.2"
"1886","1","-7","9.4","-21.1"
"1886","2","-7.3","8.3","-27.8"
"1886","3","-1.4","14.4","-21.1"
"1886","4","8.3","26.7","-7.2"
"1886","5","12.3","25.6","-0.6"
"1886","6","16.5","28.3","3.9"
"1886","7","18.8","32.2","5.6"
"1886","8","18.5","30","5.6"
"1886","9","15.6","28.9","3.9"
"1886","10","9.9","23.9","-0.6"
"1886","11","1.4","18.3","-8.9"
"1886","12","-8","6.1","-28.3"
"1887","1","-8.1","8.9","-26.1"
"1887","2","-5.2","10","-18.9"
"1887","3","-3.8","9.4","-15"
"1887","4","4.3","22.8","-8.9"
"1887","5","16.6","30","5.6"
"1887","6","18.6","30.6","7.8"
"1887","7","22.7","35","11.1"
"1887","8","18.1","32.8","2.8"
"1887","9","13.5","30.6","-2.8"
"1887","10","6.7","24.4","-8.3"
"1887","11","1.6","16.1","-14.4"
"1887","12","-2.8","12.2","-15.6"
"1888","1","-9.9","5","-27.2"
"1888","2","-6.3","6.7","-26.7"
"1888","3","-5","12.8","-23.9"
"1888","4","4.2","28.3","-7.8"
"1888","5","11.5","26.1","-1.7"
"1888","6","17.4","31.1","2.2"
"1888","7","18.8","30","6.7"
"1888","8","19.1","30","3.3"
"1888","9","13.5","26.7","0.6"
"1888","10","6.5","16.7","-3.9"
"1888","11","3.7","19.4","-8.9"
"1888","12","-1.5","10","-16.1"
"1889","1","-2.8","7.8","-15.6"
"1889","2","-8.6","5.6","-30.6"
"1889","3","1.1","14.4","-9.4"
"1889","4","6.5","25.6","-6.7"
"1889","5","13","29.4","-1.7"
"1889","6","16.5","28.9","4.4"
"1889","7","20","31.7","7.8"
"1889","8","18.6","30.6","6.7"
"1889","9","15.9","30.6","1.1"
"1889","10","5.9","17.2","-7.2"
"1889","11","3.6","15.6","-9.4"
"1889","12","1.7","13.9","-15.6"
"1890","1","-0.6","15","-15"
"1890","2","-1.6","15","-12.2"
"1890","3","-2.5","11.7","-22.2"
"1890","4","7","22.8","-6.7"
"1890","5","11.4","24.4","0"
"1890","6","NaN","NaN","NaN"
"1890","7","NaN","NaN","NaN"
"1890","8","NaN","NaN","NaN"
"1890","9","14.3","30","-1.7"
"1890","10","9","22.8","-1.1"
"1890","11","3.4","16.1","-11.1"
"1890","12","-4.7","4.4","-20"
"1891","1","-4.1","6.7","-16.7"
"1891","2","-1.9","9.4","-16.1"
"1891","3","-2.4","12.2","-20.6"
"1891","4","7.9","25.6","-7.2"
"1891","5","11.8","27.2","-3.9"
"1891","6","19.5","33.3","1.7"
"1891","7","17.4","30.6","3.9"
"1891","8","18.8","34.4","4.4"
"1891","9","17.3","30.6","1.7"
"1891","10","8.5","26.7","-6.1"
"1891","11","2.7","18.3","-12.8"
"1891","12","0.4","12.8","-13.3"
"1892","1","-7.7","9.4","-32.2"
"1892","2","-3.5","5.6","-21.1"
"1892","3","-2.4","12.8","-17.8"
"1892","4","6","21.7","-7.2"
"1892","5","11.8","28.9","-1.1"
"1892","6","20","32.2","8.9"
"1892","7","20.8","33.9","6.1"
"1892","8","19.9","33.9","5"
"1892","9","15.8","27.2","1.7"
"1892","10","9.1","23.3","-2.2"
"1892","11","1.5","15.6","-12.2"
"1892","12","-4.7","8.9","-25.6"
"1893","1","-10.4","5.6","-31.7"
"1893","2","-7.6","5","-22.2"
"1893","3","-1.8","17.2","-15"
"1893","4","5.4","20.6","-5"
"1893","5","11.4","25","0"
"1893","6","20","32.8","6.1"
"1893","7","20.5","33.3","6.7"
"1893","8","18.9","33.3","3.9"
"1893","9","14.8","28.3","-1.7"
"1893","10","9.9","26.7","-5"
"1893","11","2.4","15.6","-15.6"
"1893","12","-3.6","13.9","-17.8"
"1894","1","-2.4","8.3","-16.1"
"1894","2","-6.3","7.2","-24.4"
"1894","3","3.2","20","-11.1"
"1894","4","7.4","23.3","-7.8"
"1894","5","13","26.7","-0.6"
"1894","6","19.5","35","-1.1"
"1894","7","21.7","35","4.4"
"1894","8","18.9","31.7","3.9"
"1894","9","17.4","33.9","-1.7"
"1894","10","10.1","23.3","-1.1"
"1894","11","0.4","16.7","-15"
"1894","12","-0.7","10","-20.6"
"1895","1","-7.1","6.1","-22.8"
"1895","2","-9.8","7.2","-31.1"
"1895","3","-4.6","12.8","-22.2"
"1895","4","7.3","26.1","-6.7"
"1895","5","14","34.4","-3.9"
"1895","6","20.2","33.9","2.8"
"1895","7","19.3","33.9","4.4"
"1895","8","19.7","33.9","3.3"
"1895","9","17.1","33.3","-1.1"
"1895","10","6","19.4","-7.8"
"1895","11","2.2","18.9","-12.2"
"1895","12","-1.9","13.9","-16.7"
"1896","1","-5.1","4.4","-20"
"1896","2","-5.5","8.9","-27.2"
"1896","3","-4.5","16.1","-20"
"1896","4","9.5","28.9","-7.8"
"1896","5","17.3","31.7","3.3"
"1896","6","18.8","30","3.3"
"1896","7","21","31.7","5.6"
"1896","8","19.6","33.9","3.9"
"1896","9","14.6","30.6","-2.2"
"1896","10","6.9","21.1","-5"
"1896","11","4.3","17.8","-8.9"
"1896","12","-2.7","11.1","-17.2"
"1897","1","-6.1","12.8","-26.1"
"1897","2","-4.1","6.1","-21.7"
"1897","3","0.3","15.6","-19.4"
"1897","4","6.8","23.3","-6.1"
"1897","5","12","26.7","-1.1"
"1897","6","16.5","28.9","2.2"
"1897","7","22.3","35.6","11.1"
"1897","8","18","31.1","4.4"
"1897","9","16.7","34.4","-2.8"
"1897","10","11","29.4","-3.3"
"1897","11","2.9","15.6","-11.1"
"1897","12","-2.8","11.7","-22.2"
"1898","1","-3.9","10","-20"
"1898","2","-4.5","11.1","-22.8"
"1898","3","3.1","19.4","-14.4"
"1898","4","6.1","20","-10.6"
"1898","5","13.7","26.7","-2.2"
"1898","6","19.4","32.2","2.8"
"1898","7","21.9","36.7","2.8"
"1898","8","20.4","34.4","5.6"
"1898","9","17.4","33.9","0.6"
"1898","10","10.2","28.9","-4.4"
"1898","11","2","17.2","-15"
"1898","12","-4","7.8","-15"
"1899","1","-5.4","10","-26.1"
"1899","2","-8.9","10","-31.7"
"1899","3","-2.5","13.9","-15"
"1899","4","8.6","27.8","-8.9"
"1899","5","14.4","27.8","1.1"
"1899","6","19.5","32.8","5"
"1899","7","20.6","35.6","6.7"
"1899","8","20.9","35","3.3"
"1899","9","14.7","30","0.6"
"1899","10","11.1","23.9","-6.1"
"1899","11","4.6","15.6","-4.4"
"1899","12","-2.9","13.3","-21.1"
"1900","1","-3.8","7.2","-22.2"
"1900","2","-7.5","12.8","-27.2"
"1900","3","-5","6.7","-25.6"
"1900","4","8","25.6","-5"
"1900","5","14.3","29.4","-2.2"
"1900","6","18.3","31.7","6.1"
"1900","7","20.8","34.4","5"
"1900","8","22.6","35","8.3"
"1900","9","17.6","32.2","1.1"
"1900","10","13.4","28.9","-3.9"
"1900","11","3.5","17.8","-9.4"
"1900","12","-2.4","11.7","-18.9"
"1901","1","-4.9","6.1","-21.1"
"1901","2","-10.2","0.6","-23.9"
"1901","3","-1","16.1","-21.1"
"1901","4","7.7","26.7","-5"
"1901","5","13.2","26.1","-1.1"
"1901","6","19.5","33.9","0.6"
"1901","7","23.5","36.7","10"
"1901","8","20.4","31.1","6.1"
"1901","9","16.4","30.6","1.1"
"1901","10","9.8","22.8","-5.6"
"1901","11","1.4","15.6","-13.3"
"1901","12","-4","13.9","-20.6"
"1902","1","-6.1","3.3","-21.7"
"1902","2","-7.4","10","-21.1"
"1902","3","3.2","17.8","-12.2"
"1902","4","6.9","26.7","-4.4"
"1902","5","13.4","30.6","-2.2"
"1902","6","15.9","28.3","1.7"
"1902","7","20.9","32.2","7.2"
"1902","8","17.6","30","6.1"
"1902","9","15.3","26.1","1.1"
"1902","10","9.2","21.7","-3.3"
"1902","11","6.4","20","-6.1"
"1902","12","-4.4","8.3","-26.7"
"1903","1","-5.6","8.3","-24.4"
"1903","2","-4.6","6.7","-21.7"
"1903","3","4.8","24.4","-11.1"
"1903","4","6.8","26.7","-12.8"
"1903","5","14.5","30","-3.3"
"1903","6","16.1","29.4","4.4"
"1903","7","20.4","32.2","7.2"
"1903","8","17.4","28.3","5.6"
"1903","9","15.8","30","-1.7"
"1903","10","10.1","23.9","-1.1"
"1903","11","0.7","20","-16.7"
"1903","12","-6","3.9","-17.8"
"1904","1","-9.6","3.3","-30"
"1904","2","-11.3","5.6","-26.7"
"1904","3","-1.5","11.1","-16.7"
"1904","4","4","18.3","-7.8"
"1904","5","13.9","29.4","0.6"
"1904","6","18.2","31.1","3.9"
"1904","7","19.7","33.3","5"
"1904","8","17.4","27.8","3.9"
"1904","9","15.3","28.9","-3.3"
"1904","10","7.8","23.3","-7.2"
"1904","11","2.2","15.6","-11.1"
"1904","12","-5.2","9.4","-15.6"
"1905","1","-8.1","5","-21.1"
"1905","2","-9.6","2.2","-27.2"
"1905","3","-0.5","23.9","-21.7"
"1905","4","6.2","23.3","-5.6"
"1905","5","12.6","26.1","-1.7"
"1905","6","17.7","29.4","2.8"
"1905","7","20.8","32.8","8.3"
"1905","8","19.5","31.1","5.6"
"1905","9","16.4","29.4","-2.2"
"1905","10","9.2","27.8","-7.2"
"1905","11","1.8","13.3","-15"
"1905","12","-1.3","8.3","-19.4"
"1906","1","-1.1","15.6","-14.4"
"1906","2","-5.9","13.9","-27.2"
"1906","3","-3.6","8.9","-21.7"
"1906","4","7.4","23.3","-3.3"
"1906","5","13.4","29.4","-1.7"
"1906","6","19.2","32.2","3.3"
"1906","7","20.1","31.1","6.7"
"1906","8","21.5","31.7","7.8"
"1906","9","17.6","30.6","2.2"
"1906","10","9.3","23.3","-3.3"
"1906","11","3","15","-6.1"
"1906","12","-3.6","8.3","-16.7"
"1907","1","-5.3","13.9","-25.6"
"1907","2","-8","6.1","-23.9"
"1907","3","2.1","20","-13.3"
"1907","4","3.4","21.7","-11.1"
"1907","5","9.8","26.1","-4.4"
"1907","6","17","30.6","2.8"
"1907","7","19.7","30.6","2.2"
"1907","8","17.9","30","3.9"
"1907","9","16.1","28.9","3.3"
"1907","10","7.3","23.3","-6.1"
"1907","11","2.3","12.2","-9.4"
"1907","12","-2","9.4","-13.3"
"1908","1","-5.5","5.6","-22.8"
"1908","2","-7.6","7.2","-28.9"
"1908","3","-0.2","18.3","-15.6"
"1908","4","6.6","27.2","-7.8"
"1908","5","14.9","31.1","-2.2"
"1908","6","19.4","33.3","0"
"1908","7","21.9","34.4","8.9"
"1908","8","19.6","35","5"
"1908","9","18.3","33.9","0.6"
"1908","10","10.5","27.8","-3.9"
"1908","11","3.2","16.1","-8.3"
"1908","12","-2.7","10.6","-16.1"
"1909","1","-3.3","16.1","-26.1"
"1909","2","-2.9","10","-19.4"
"1909","3","-1.2","7.8","-11.1"
"1909","4","5.8","21.1","-8.9"
"1909","5","12.5","29.4","-1.7"
"1909","6","19.1","31.7","3.9"
"1909","7","20.7","32.8","6.1"
"1909","8","21","34.4","5.6"
"1909","9","15.6","32.2","-0.6"
"1909","10","7.7","27.2","-4.4"
"1909","11","5.9","20.6","-8.9"
"1909","12","-4.6","11.1","-17.8"
"1910","1","-5.1","5","-20.6"
"1910","2","-7.2","5","-26.7"
"1910","3","4.8","26.1","-10"
"1910","4","8.8","26.1","-5"
"1910","5","11","26.1","-2.8"
"1910","6","18","33.3","1.7"
"1910","7","21.7","36.1","8.3"
"1910","8","19.7","32.8","7.2"
"1910","9","15.7","29.4","2.2"
"1910","10","10.6","26.1","-10"
"1910","11","0.9","15.6","-7.2"
"1910","12","-6.4","2.2","-22.8"
"1911","1","-3.7","7.8","-22.2"
"1911","2","-3.3","10.6","-15"
"1911","3","-1.3","13.9","-15"
"1911","4","6.2","24.4","-9.4"
"1911","5","17","33.9","-2.8"
"1911","6","20","33.9","6.1"
"1911","7","22.1","38.9","7.8"
"1911","8","20.5","35","3.9"
"1911","9","16.1","31.1","0"
"1911","10","8.8","21.1","-2.2"
"1911","11","1.1","16.7","-10.6"
"1911","12","0.3","13.3","-15.6"
"1912","1","-11.7","3.3","-31.7"
"1912","2","-8.5","6.7","-28.9"
"1912","3","-4.1","11.1","-18.9"
"1912","4","6.9","23.9","-6.7"
"1912","5","14.6","28.9","-1.1"
"1912","6","17.2","32.8","0.6"
"1912","7","21.2","33.9","5"
"1912","8","18.1","31.1","5"
"1912","9","18","33.3","0.6"
"1912","10","10.7","26.1","-2.8"
"1912","11","4.2","16.7","-7.8"
"1912","12","-1.1","13.9","-14.4"
"1913","1","-1.6","10","-16.1"
"1913","2","-6.7","11.7","-18.9"
"1913","3","0","19.4","-21.7"
"1913","4","8","28.3","-6.1"
"1913","5","12.5","29.4","-2.8"
"1913","6","18.6","33.9","0"
"1913","7","20.7","34.4","4.4"
"1913","8","20","34.4","3.3"
"1913","9","15.3","32.8","0.6"
"1913","10","9.9","28.3","-3.3"
"1913","11","4.5","19.4","-7.2"
"1913","12","-0.5","10","-16.7"
"1914","1","-3.3","12.2","-27.8"
"1914","2","-9.4","5.6","-25"
"1914","3","-0.9","14.4","-13.9"
"1914","4","5.9","27.2","-8.9"
"1914","5","14.4","31.7","-2.2"
"1914","6","18.2","34.4","1.7"
"1914","7","21.1","32.8","7.2"
"1914","8","20","35","5.6"
"1914","9","15.4","32.2","-1.1"
"1914","10","11.4","26.7","-5.6"
"1914","11","2.7","17.8","-15"
"1914","12","-5.2","13.3","-30"
"1915","1","-7.1","5","-29.4"
"1915","2","-3.3","8.9","-19.4"
"1915","3","-1.9","11.1","-13.3"
"1915","4","9.8","30.6","-6.1"
"1915","5","11.1","25.6","-2.8"
"1915","6","16.7","30.6","1.1"
"1915","7","20.1","31.7","7.2"
"1915","8","18.7","31.7","1.7"
"1915","9","17.3","31.7","-1.7"
"1915","10","10.1","24.4","-4.4"
"1915","11","4.1","17.8","-5.6"
"1915","12","-3.8","4.4","-16.7"
"1916","1","-1.8","13.9","-20"
"1916","2","-7.8","5","-26.7"
"1916","3","-4.1","16.1","-21.1"
"1916","4","7.3","22.8","-6.1"
"1916","5","13.1","27.8","-0.6"
"1916","6","16.1","27.2","3.9"
"1916","7","24.4","37.8","8.3"
"1916","8","21.8","37.2","7.2"
"1916","9","16","32.2","-1.7"
"1916","10","8.9","28.9","-2.8"
"1916","11","2.9","19.4","-11.1"
"1916","12","-4.6","14.4","-20"
"1917","1","-7.3","4.4","-26.1"
"1917","2","-9.4","7.2","-27.8"
"1917","3","0.2","19.4","-23.3"
"1917","4","5.2","24.4","-6.7"
"1917","5","9","26.7","-2.2"
"1917","6","16.4","29.4","3.3"
"1917","7","21.3","36.7","7.8"
"1917","8","19.7","35","6.1"
"1917","9","14.4","28.9","0"
"1917","10","5.9","19.4","-5"
"1917","11","0.5","14.4","-15"
"1917","12","-7.1","5","-23.9"
"1918","1","-12","0","-23.9"
"1918","2","-6.3","10","-29.4"
"1918","3","1.7","22.8","-15.6"
"1918","4","6.7","22.8","-6.7"
"1918","5","16","31.1","-2.2"
"1918","6","17.4","31.1","2.2"
"1918","7","20.6","36.7","5"
"1918","8","22.7","41.1","7.2"
"1918","9","12.8","26.7","1.1"
"1918","10","11.2","23.9","-2.8"
"1918","11","4.5","17.8","-7.2"
"1918","12","0.2","12.8","-8.9"
"1919","1","-2.2","8.9","-17.8"
"1919","2","-2.8","11.7","-13.3"
"1919","3","1.8","19.4","-11.1"
"1919","4","6.6","21.1","-10.6"
"1919","5","12.8","34.4","0.6"
"1919","6","22.5","35.6","7.2"
"1919","7","22.6","36.7","7.8"
"1919","8","19.5","32.2","5.6"
"1919","9","17.5","33.9","1.7"
"1919","10","11.7","29.4","-1.7"
"1919","11","2.3","15","-8.3"
"1919","12","-6.7","8.3","-20.6"
"1920","1","-11","1.1","-26.7"
"1920","2","-7.4","6.7","-27.8"
"1920","3","1.4","21.7","-16.7"
"1920","4","4.6","22.2","-8.9"
"1920","5","12.2","29.4","-3.3"
"1920","6","19.4","34.4","5"
"1920","7","19","30.6","5.6"
"1920","8","20.5","32.8","5.6"
"1920","9","17","33.3","2.8"
"1920","10","13","26.7","-1.7"
"1920","11","2.3","15.6","-7.8"
"1920","12","-0.8","11.1","-16.7"
"1921","1","-2.7","8.9","-16.7"
"1921","2","-2.7","13.3","-14.4"
"1921","3","5.1","21.7","-11.1"
"1921","4","10.2","26.7","-6.1"
"1921","5","15.1","32.8","-0.6"
"1921","6","20.3","34.4","2.2"
"1921","7","25","37.8","12.2"
"1921","8","19.8","33.3","7.2"
"1921","9","19.2","32.2","3.9"
"1921","10","10","21.7","-0.6"
"1921","11","2.1","17.2","-6.7"
"1921","12","-2.3","11.7","-14.4"
"1922","1","-6.1","7.8","-18.9"
"1922","2","-3.7","11.1","-20"
"1922","3","1","18.3","-12.2"
"1922","4","7.8","26.1","-5.6"
"1922","5","16","29.4","0"
"1922","6","19.1","35","4.4"
"1922","7","20.9","31.1","6.7"
"1922","8","19.9","35","5"
"1922","9","17.3","33.3","-0.6"
"1922","10","10.4","29.4","-4.4"
"1922","11","4.5","17.2","-9.4"
"1922","12","-3.1","13.3","-17.2"
"1923","1","-5.1","5.6","-18.3"
"1923","2","-8.2","3.3","-21.7"
"1923","3","-2","11.7","-16.7"
"1923","4","5.6","26.1","-17.8"
"1923","5","11.6","27.8","-3.3"
"1923","6","20.7","36.7","5"
"1923","7","20.9","34.4","8.3"
"1923","8","19.6","33.9","4.4"
"1923","9","16.6","31.1","-0.6"
"1923","10","8.5","23.3","-5"
"1923","11","3.3","13.3","-5"
"1923","12","1.5","11.1","-11.7"
"1924","1","-6.4","6.1","-22.8"
"1924","2","-6.7","4.4","-25"
"1924","3","-1","11.1","-14.4"
"1924","4","6.4","20","-7.8"
"1924","5","9.9","21.7","-2.2"
"1924","6","17.8","33.3","3.9"
"1924","7","19.6","32.2","6.7"
"1924","8","19.4","34.4","4.4"
"1924","9","13.8","28.3","0"
"1924","10","10.7","23.3","-3.3"
"1924","11","2.6","20","-10"
"1924","12","-5.7","13.9","-22.8"
"1925","1","-7.5","3.9","-27.8"
"1925","2","-3.5","10","-20"
"1925","3","1.2","20","-20.6"
"1925","4","8.9","30","-5.6"
"1925","5","10.5","30","-2.8"
"1925","6","20.4","37.2","1.7"
"1925","7","20.4","33.9","8.3"
"1925","8","20.5","33.9","5.6"
"1925","9","17.1","30","1.7"
"1925","10","5.2","18.9","-6.7"
"1925","11","1.6","12.2","-10"
"1925","12","-3.8","9.4","-19.4"
"1926","1","-5.3","5.6","-22.2"
"1926","2","-6.1","5","-20.6"
"1926","3","-3.6","10","-20.6"
"1926","4","3.3","25","-8.9"
"1926","5","12.4","29.4","-1.7"
"1926","6","16.2","30.6","2.8"
"1926","7","20.7","36.1","6.7"
"1926","8","20.5","32.2","6.1"
"1926","9","16","29.4","2.2"
"1926","10","8.5","27.2","-2.8"
"1926","11","2.1","15","-13.9"
"1926","12","-5.2","7.2","-20"
"1927","1","-6.3","6.1","-23.9"
"1927","2","-2.4","9.4","-12.2"
"1927","3","2.3","17.2","-15.6"
"1927","4","7.3","25","-4.4"
"1927","5","12.1","29.4","-1.1"
"1927","6","16","35.6","2.2"
"1927","7","20.5","36.1","5.6"
"1927","8","17.6","30.6","4.4"
"1927","9","18","32.2","0"
"1927","10","11.7","28.3","-1.1"
"1927","11","4.4","20","-7.2"
"1927","12","-2.9","11.7","-15.6"
"1928","1","-4.9","6.7","-27.8"
"1928","2","-4.7","7.2","-18.9"
"1928","3","-1.3","21.7","-16.7"
"1928","4","5.5","22.8","-7.2"
"1928","5","12.4","29.4","-2.2"
"1928","6","16.5","27.8","1.1"
"1928","7","21.4","32.8","8.9"
"1928","8","21.2","32.2","6.7"
"1928","9","14.2","30.6","-0.6"
"1928","10","10.5","28.3","-2.8"
"1928","11","4.1","18.9","-9.4"
